GEOID,variable,estimate,moe,label,concept,variable_group,variable_index,denom,prop,percent,county_name
19117,B03003_001,8583,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,8583,1,100,Lucas
19117,B03003_002,8411,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,8583,0.9799603868111383,97.99603868111383,Lucas
19117,B03003_003,172,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,8583,0.020039613188861702,2.0039613188861702,Lucas
19117,B06004I_001,172,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,172,1,100,Lucas
19117,B06004I_002,105,30,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,172,0.6104651162790697,61.04651162790697,Lucas
19117,B06004I_003,2,4,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,172,0.011627906976744186,1.1627906976744187,Lucas
19117,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,172,0,0,Lucas
19117,B06004I_005,65,29,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,172,0.37790697674418605,37.7906976744186,Lucas
19119,B03003_001,11776,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,11776,1,100,Lyon
19119,B03003_002,11464,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,11776,0.9735054347826086,97.35054347826086,Lyon
19119,B03003_003,312,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,11776,0.026494565217391304,2.6494565217391304,Lyon
19119,B06004I_001,312,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,312,1,100,Lyon
19119,B06004I_002,88,28,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,312,0.28205128205128205,28.205128205128204,Lyon
19119,B06004I_003,75,38,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,312,0.2403846153846154,24.03846153846154,Lyon
19119,B06004I_004,4,6,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,312,0.01282051282051282,1.282051282051282,Lyon
19119,B06004I_005,145,23,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,312,0.46474358974358976,46.47435897435898,Lyon
19121,B03003_001,16012,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,16012,1,100,Madison
19121,B03003_002,15685,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,16012,0.9795778166375219,97.95778166375219,Madison
19121,B03003_003,327,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,16012,0.02042218336247814,2.042218336247814,Madison
19121,B06004I_001,327,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,327,1,100,Madison
19121,B06004I_002,50,50,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,327,0.1529051987767584,15.29051987767584,Madison
19121,B06004I_003,212,104,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,327,0.6483180428134556,64.83180428134557,Madison
19121,B06004I_004,24,38,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,327,0.07339449541284404,7.339449541284404,Madison
19121,B06004I_005,41,45,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,327,0.12538226299694188,12.538226299694188,Madison
19123,B03003_001,22164,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,22164,1,100,Mahaska
19123,B03003_002,21668,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,22164,0.9776213679841184,97.76213679841183,Mahaska
19123,B03003_003,496,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,22164,0.02237863201588161,2.237863201588161,Mahaska
19123,B06004I_001,496,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,496,1,100,Mahaska
19123,B06004I_002,295,95,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,496,0.594758064516129,59.4758064516129,Mahaska
19123,B06004I_003,147,99,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,496,0.2963709677419355,29.63709677419355,Mahaska
19123,B06004I_004,12,19,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,496,0.024193548387096774,2.4193548387096775,Mahaska
19123,B06004I_005,42,34,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,496,0.0846774193548387,8.46774193548387,Mahaska
19125,B03003_001,33172,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,33172,1,100,Marion
19125,B03003_002,32533,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,33172,0.9807367659471844,98.07367659471844,Marion
19125,B03003_003,639,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,33172,0.019263234052815627,1.9263234052815628,Marion
19125,B06004I_001,639,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,639,1,100,Marion
19125,B06004I_002,289,66,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,639,0.4522691705790297,45.22691705790297,Marion
19125,B06004I_003,212,84,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,639,0.3317683881064163,33.17683881064163,Marion
19125,B06004I_004,53,80,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,639,0.08294209702660407,8.294209702660407,Marion
19125,B06004I_005,85,78,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,639,0.13302034428794993,13.302034428794993,Marion
19127,B03003_001,39964,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,39964,1,100,Marshall
19127,B03003_002,31193,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,39964,0.7805274747272545,78.05274747272544,Marshall
19127,B03003_003,8771,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,39964,0.21947252527274547,21.947252527274546,Marshall
19127,B06004I_001,8771,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,8771,1,100,Marshall
19127,B06004I_002,3417,334,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,8771,0.38957929540531294,38.957929540531296,Marshall
19127,B06004I_003,1202,270,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,8771,0.13704252650780982,13.704252650780981,Marshall
19127,B06004I_004,301,172,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,8771,0.034317637669592976,3.4317637669592975,Marshall
19127,B06004I_005,3851,265,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,8771,0.4390605404172842,43.90605404172842,Marshall
19129,B03003_001,15034,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,15034,1,100,Mills
19129,B03003_002,14554,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,15034,0.9680723692962618,96.80723692962619,Mills
19129,B03003_003,480,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,15034,0.03192763070373819,3.192763070373819,Mills
19129,B06004I_001,480,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,480,1,100,Mills
19129,B06004I_002,124,45,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,480,0.25833333333333336,25.833333333333336,Mills
19129,B06004I_003,254,59,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,480,0.5291666666666667,52.916666666666664,Mills
19129,B06004I_004,11,16,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,480,0.022916666666666665,2.2916666666666665,Mills
19129,B06004I_005,91,57,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,480,0.18958333333333333,18.958333333333332,Mills
19131,B03003_001,10608,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,10608,1,100,Mitchell
19131,B03003_002,10451,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,10608,0.9851998491704375,98.51998491704374,Mitchell
19131,B03003_003,157,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,10608,0.014800150829562594,1.4800150829562593,Mitchell
19131,B06004I_001,157,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,157,1,100,Mitchell
19131,B06004I_002,53,15,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,157,0.3375796178343949,33.75796178343949,Mitchell
19131,B06004I_003,31,24,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,157,0.19745222929936307,19.745222929936308,Mitchell
19131,B06004I_004,18,20,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,157,0.11464968152866242,11.464968152866243,Mitchell
19131,B06004I_005,55,32,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,157,0.3503184713375796,35.03184713375796,Mitchell
19133,B03003_001,8730,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,8730,1,100,Monona
19133,B03003_002,8555,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,8730,0.9799541809851088,97.99541809851088,Monona
19133,B03003_003,175,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,8730,0.02004581901489118,2.004581901489118,Monona
19133,B06004I_001,175,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,175,1,100,Monona
19133,B06004I_002,18,18,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,175,0.10285714285714286,10.285714285714285,Monona
19133,B06004I_003,145,21,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,175,0.8285714285714286,82.85714285714286,Monona
19133,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,175,0,0,Monona
19133,B06004I_005,12,10,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,175,0.06857142857142857,6.857142857142858,Monona
19135,B03003_001,7807,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,7807,1,100,Monroe
19135,B03003_002,7730,111,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,7807,0.9901370564877674,99.01370564877674,Monroe
19135,B03003_003,77,111,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,7807,0.009862943512232611,0.9862943512232611,Monroe
19135,B06004I_001,77,111,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,77,1,100,Monroe
19135,B06004I_002,59,86,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,77,0.7662337662337663,76.62337662337663,Monroe
19135,B06004I_003,18,25,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,77,0.23376623376623376,23.376623376623375,Monroe
19135,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,77,0,0,Monroe
19135,B06004I_005,0,14,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,77,0,0,Monroe
19137,B03003_001,10053,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,10053,1,100,Montgomery
19137,B03003_002,9670,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,10053,0.9619019198249279,96.19019198249279,Montgomery
19137,B03003_003,383,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,10053,0.038098080175072116,3.8098080175072115,Montgomery
19137,B06004I_001,383,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,383,1,100,Montgomery
19137,B06004I_002,101,33,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,383,0.26370757180156656,26.370757180156655,Montgomery
19137,B06004I_003,93,43,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,383,0.24281984334203655,24.281984334203656,Montgomery
19137,B06004I_004,40,37,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,383,0.10443864229765012,10.443864229765012,Montgomery
19137,B06004I_005,149,39,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,383,0.38903394255874674,38.90339425587467,Montgomery
19139,B03003_001,42889,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,42889,1,100,Muscatine
19139,B03003_002,35212,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,42889,0.8210030543962321,82.10030543962321,Muscatine
19139,B03003_003,7677,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,42889,0.17899694560376786,17.899694560376787,Muscatine
19139,B06004I_001,7677,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,7677,1,100,Muscatine
19139,B06004I_002,4168,290,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,7677,0.5429204116191221,54.29204116191221,Muscatine
19139,B06004I_003,1486,356,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,7677,0.19356519473752767,19.35651947375277,Muscatine
19139,B06004I_004,481,185,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,7677,0.06265468281880943,6.265468281880943,Muscatine
19139,B06004I_005,1542,295,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,7677,0.20085971082454085,20.085971082454083,Muscatine
19141,B03003_001,13835,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,13835,1,100,O'Brien
19141,B03003_002,13154,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,13835,0.9507770148174919,95.07770148174919,O'Brien
19141,B03003_003,681,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,13835,0.04922298518250813,4.922298518250813,O'Brien
19141,B06004I_001,681,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,681,1,100,O'Brien
19141,B06004I_002,323,53,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,681,0.47430249632892807,47.43024963289281,O'Brien
19141,B06004I_003,76,25,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,681,0.11160058737151249,11.16005873715125,O'Brien
19141,B06004I_004,0,16,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,681,0,0,O'Brien
19141,B06004I_005,282,46,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,681,0.41409691629955947,41.409691629955944,O'Brien
19143,B03003_001,6052,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,6052,1,100,Osceola
19143,B03003_002,5562,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,6052,0.9190350297422339,91.9035029742234,Osceola
19143,B03003_003,490,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,6052,0.08096497025776603,8.096497025776603,Osceola
19143,B06004I_001,490,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,490,1,100,Osceola
19143,B06004I_002,118,42,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,490,0.24081632653061225,24.081632653061224,Osceola
19143,B06004I_003,136,38,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,490,0.27755102040816326,27.755102040816325,Osceola
19143,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,490,0,0,Osceola
19143,B06004I_005,236,35,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,490,0.4816326530612245,48.16326530612245,Osceola
19145,B03003_001,15268,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,15268,1,100,Page
19145,B03003_002,14736,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,15268,0.9651558815823945,96.51558815823945,Page
19145,B03003_003,532,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,15268,0.03484411841760545,3.484411841760545,Page
19145,B06004I_001,532,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,532,1,100,Page
19145,B06004I_002,157,67,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,532,0.2951127819548872,29.51127819548872,Page
19145,B06004I_003,190,65,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,532,0.35714285714285715,35.714285714285715,Page
19145,B06004I_004,0,16,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,532,0,0,Page
19145,B06004I_005,185,90,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,532,0.34774436090225563,34.774436090225564,Page
19147,B03003_001,9003,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,9003,1,100,Palo Alto
19147,B03003_002,8750,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,9003,0.9718982561368432,97.18982561368432,Palo Alto
19147,B03003_003,253,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,9003,0.028101743863156725,2.8101743863156727,Palo Alto
19147,B06004I_001,253,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,253,1,100,Palo Alto
19147,B06004I_002,109,31,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,253,0.4308300395256917,43.08300395256917,Palo Alto
19147,B06004I_003,61,34,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,253,0.24110671936758893,24.110671936758894,Palo Alto
19147,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,253,0,0,Palo Alto
19147,B06004I_005,83,48,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,253,0.32806324110671936,32.80632411067194,Palo Alto
19149,B03003_001,25068,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,25068,1,100,Plymouth
19149,B03003_002,23757,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,25068,0.9477022498803255,94.77022498803255,Plymouth
19149,B03003_003,1311,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,25068,0.05229775011967448,5.229775011967448,Plymouth
19149,B06004I_001,1311,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1311,1,100,Plymouth
19149,B06004I_002,425,119,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1311,0.32418001525553014,32.41800152555302,Plymouth
19149,B06004I_003,341,84,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1311,0.2601067887109077,26.01067887109077,Plymouth
19149,B06004I_004,3,4,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1311,0.002288329519450801,0.2288329519450801,Plymouth
19149,B06004I_005,542,91,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1311,0.41342486651411137,41.342486651411136,Plymouth
19151,B03003_001,6797,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,6797,1,100,Pocahontas
19151,B03003_002,6537,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,6797,0.9617478299249669,96.17478299249669,Pocahontas
19151,B03003_003,260,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,6797,0.0382521700750331,3.82521700750331,Pocahontas
19151,B06004I_001,260,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,260,1,100,Pocahontas
19151,B06004I_002,40,24,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,260,0.15384615384615385,15.384615384615385,Pocahontas
19151,B06004I_003,89,21,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,260,0.3423076923076923,34.23076923076923,Pocahontas
19151,B06004I_004,37,26,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,260,0.1423076923076923,14.23076923076923,Pocahontas
19151,B06004I_005,94,20,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,260,0.36153846153846153,36.15384615384615,Pocahontas
19153,B03003_001,479612,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,479612,1,100,Polk
19153,B03003_002,439447,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,479612,0.9162552229719023,91.62552229719023,Polk
19153,B03003_003,40165,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,479612,0.08374477702809771,8.374477702809772,Polk
19153,B06004I_001,40165,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,40165,1,100,Polk
19153,B06004I_002,17841,732,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,40165,0.44419270509149755,44.419270509149754,Polk
19153,B06004I_003,8684,729,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,40165,0.21620814141665629,21.62081414166563,Polk
19153,B06004I_004,1061,393,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,40165,0.026416033860326156,2.6416033860326156,Polk
19153,B06004I_005,12579,816,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,40165,0.31318311963151996,31.318311963151995,Polk
19155,B03003_001,93393,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,93393,1,100,Pottawattamie
19155,B03003_002,86197,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,93393,0.9229492574389944,92.29492574389944,Pottawattamie
19155,B03003_003,7196,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,93393,0.07705074256100564,7.705074256100564,Pottawattamie
